"sci_name","comm_name","name_label","year","catch_mt"
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1982,30.025936587
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1983,31.0501786537
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1984,29.5654397257
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1985,29.6332582647
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1986,30.5074804244
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1987,30.8957985125
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1988,30.5135971445
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1989,29.6301070896
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1990,29.4991745016
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1991,28.8564318678
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1992,28.1406307962
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1993,27.4154660211
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1994,26.6633302399
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1995,26.551886253
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1996,28.0042109836
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1997,24.958286841
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1998,24.1523119597
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",1999,23.3221334726
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2000,21.2775311969
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2001,21.5634241471
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2002,22.2495192149
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2003,22.4252886188
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2004,22.4643877527
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2005,22.5446586488
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2006,22.4797667764
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2007,22.2722146035
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2008,21.1381724881
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2009,21.7505342477
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2010,22.5596174316
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2011,23.264211197
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2012,23.929319344
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2013,24.5499910027
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2014,25.1210665862
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2015,25.6507500963
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2016,26.0919325284
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2017,26.479800292
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2018,26.7940527281
"Lachnolaimus maximus","Hogfish","Hogfish
(Lachnolaimus maximus)",2019,26.7769115434
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1950,510.9550027054
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1951,520.3449069036
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1952,529.4288290361
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1953,538.2067691038
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1954,571.1918708247
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1955,554.8447030424
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1956,587.2178406329
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1957,570.2587087198
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1958,602.0198821794
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1959,584.4487861356
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1960,591.0848517454
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1961,587.2870902451
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1962,607.6708469915
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1963,615.4300868381
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1964,622.8213816447
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1965,629.8447314111
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1966,636.5933845157
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1967,642.9857486278
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1968,673.5349674658
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1969,654.7016098731
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1970,660.0251070067
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1971,660.530641426
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1972,636.2785841028
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1973,636.1726567568
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1974,650.8978647745
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1975,657.5344187787
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1976,680.2890481921
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1977,720.9497705563
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1978,703.6339865644
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1979,682.4075976137
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1980,695.3020252093
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1981,684.3948527522
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1982,703.5581827311
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1983,727.5578966116
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1984,692.767966946
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1985,694.3570693503
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1986,714.8415645538
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1987,723.9405103151
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1988,714.9848895935
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1989,694.283232022
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1990,691.2152613232
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1991,676.1547206412
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1992,659.3822979166
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1993,642.3904678757
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1994,624.766661807
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1995,622.1553418027
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1996,656.1857523203
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1997,584.8146279472
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1998,565.9292812345
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",1999,546.4768033407
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2000,498.5683340296
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2001,462.6457214214
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2002,437.5923402559
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2003,404.618832691
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2004,372.0145735096
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2005,342.7099884078
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2006,313.6291775687
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2007,285.0461440308
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2008,247.9640800444
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2009,233.5887855115
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2010,221.4635577099
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2011,208.3507142087
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2012,195.0375304165
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2013,181.5653876238
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2014,167.9788348857
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2015,154.4073125222
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2016,140.6522785151
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2017,127.0156876519
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2018,113.4710162873
"Lutjanus analis","Mutton snapper","Mutton snapper
(Lutjanus analis)",2019,99.1493508828
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2001,3.1988532438
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2002,6.2857415124
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2003,9.0695933205
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2004,11.5853830688
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2005,13.9259290446
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2006,15.9943961982
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2007,17.7746207809
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2008,18.5633883698
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2009,20.7191921995
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2010,23.052078329
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2011,25.2753317993
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2012,27.4441816833
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2013,29.5468155876
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2014,31.5708163182
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2015,33.5208966631
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2016,35.3291115431
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2017,37.0346775155
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2018,38.6038843983
"Lutjanus apodus","Schoolmaster snapper","Schoolmaster snapper
(Lutjanus apodus)",2019,39.6486160162
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1950,30.4213555784
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1951,30.9804138379
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1952,31.5212544672
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1953,32.0438774666
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1954,34.0077519818
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1955,33.034470575
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1956,34.9619098302
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1957,33.9521931634
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1958,35.8431971584
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1959,34.7970452316
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1960,35.1921448205
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1961,34.9660328295
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1962,36.1796455913
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1963,36.6416169843
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1964,37.0816815817
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1965,37.4998393831
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1966,37.9016422321
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1967,38.2822322657
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1968,40.1010786298
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1969,38.9797738867
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1970,39.2967254741
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1971,39.3268240978
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1972,37.8828995733
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1973,37.8765928468
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1974,38.7533056428
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1975,39.14843431
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1976,40.5032046298
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1977,42.9240719989
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1978,41.8931208991
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1979,40.6293393087
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1980,41.3970506822
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1981,40.7476569588
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1982,41.8886076732
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1983,43.3175081162
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1984,41.2461773429
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1985,41.3407896846
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1986,42.5604002356
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1987,43.1021353453
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1988,42.5689335546
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1989,41.3363935409
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1990,41.1537320011
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1991,40.2570540924
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1992,39.2584537598
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1993,38.2467903045
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1994,37.197500116
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1995,37.0420267494
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1996,39.0681370986
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1997,34.8188268049
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1998,33.6944267216
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",1999,32.5362606526
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2000,29.6838752715
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2001,32.5171661386
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2002,35.8235617576
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2003,38.1873897472
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2004,40.1565464014
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2005,42.0497739179
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2006,43.5334254712
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2007,44.598690988
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2008,43.616892276
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2009,46.1118338495
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2010,49.0159839667
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2011,51.690928343
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2012,54.2693839248
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2013,56.7354541751
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2014,59.0724911031
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2015,61.295526563
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2016,63.2871309369
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2017,65.1262373781
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2018,66.7588701157
"Lutjanus griseus","Grey snapper","Grey snapper
(Lutjanus griseus)",2019,67.5300366598
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1950,30.4213555784
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1951,30.9804138379
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1952,31.5212544672
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1953,32.0438774667
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1954,34.0077519819
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1955,33.0344705751
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1956,34.9619098302
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1957,33.9521931635
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1958,35.8431971584
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1959,34.7970452316
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1960,35.1921448206
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1961,34.9660328295
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1962,36.1796455913
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1963,36.6416169843
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1964,37.0816815816
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1965,37.4998393832
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1966,37.9016422321
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1967,38.2822322657
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1968,40.1010786299
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1969,38.9797738867
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1970,39.2967254741
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1971,39.3268240978
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1972,37.8828995733
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1973,37.8765928468
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1974,38.7533056427
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1975,39.14843431
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1976,40.5032046297
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1977,42.9240719988
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1978,41.8931208991
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1979,40.6293393088
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1980,41.3970506821
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1981,40.7476569588
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1982,41.8886076733
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1983,43.3175081162
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1984,41.2461773429
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1985,41.3407896845
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1986,42.5604002356
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1987,43.1021353452
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1988,42.5689335547
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1989,41.3363935409
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1990,41.1537320012
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1991,40.2570540924
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1992,39.2584537598
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1993,38.2467903044
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1994,37.1975001161
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1995,37.0420267494
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1996,39.0681370985
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1997,34.8188268049
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1998,33.6944267216
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",1999,32.5362606526
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2000,29.6838752716
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2001,30.2315779746
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2002,31.332384668
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2003,31.7071439952
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2004,31.8787629592
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2005,32.0996648728
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2006,32.1053917814
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2007,31.8986826482
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2008,30.3533076393
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2009,31.3079223079
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2010,32.5452198003
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2011,33.6316443448
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2012,34.6604515851
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2013,35.6241849671
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2014,36.5150686143
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2015,37.3447670827
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2016,38.0443976733
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2017,38.6648732171
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2018,39.1763039474
"Lutjanus jocu","Dog snapper","Dog snapper
(Lutjanus jocu)",2019,39.2010072941
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1950,37.6797496883
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1951,5.3505244557
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1952,5.3505244557
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1953,37.6797496883
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1954,37.6797496883
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1955,3.6360958449
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1956,9.5518165461
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1957,10.6068495374
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1958,19.7630287117
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1959,20.7050224537
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1960,23.3049251823
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1961,5.6708023282
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1962,18.4819172222
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1963,25.2831120409
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1964,17.7471621033
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1965,23.677261423
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1966,8.6965783534
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1967,8.2037457091
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1968,15.6122303544
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1969,4.4576475409
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1970,7.7938498627
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1971,11.6069699569
"Lutjanus purpureus","Southern red snapper","Southern red snapper
(Lutjanus purpureus)",1972,33.5638373122
